,food,ndbList,ndbNumber,group,measures,name,nutrient_id,unit,value
543,nectarines,0,09191,Proximates,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '125.25'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '112.99'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '124.38'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '136.64'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '122.63'}]",Water,255,g,87.59
544,nectarines,0,09191,Proximates,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '63'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '57'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '62'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '69'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '62'}]",Energy,208,kcal,44
545,nectarines,0,09191,Proximates,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.52'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.37'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.51'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.65'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.48'}]",Protein,203,g,1.06
546,nectarines,0,09191,Proximates,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.46'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.41'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.45'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.50'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.45'}]",Total lipid (fat),204,g,0.32
547,nectarines,0,09191,Proximates,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '15.09'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '13.61'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '14.98'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '16.46'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '14.77'}]","Carbohydrate, by difference",205,g,10.55
548,nectarines,0,09191,Proximates,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.4'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.2'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.4'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.7'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.4'}]","Fiber, total dietary",291,g,1.7
549,nectarines,0,09191,Proximates,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '11.28'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '10.18'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '11.20'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '12.31'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '11.05'}]","Sugars, total",269,g,7.89
550,nectarines,0,09191,Minerals,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '9'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '8'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '9'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '9'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '8'}]","Calcium, Ca",301,mg,6
551,nectarines,0,09191,Minerals,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.40'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.36'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.40'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.44'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.39'}]","Iron, Fe",303,mg,0.28
552,nectarines,0,09191,Minerals,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '13'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '12'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '13'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '14'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '13'}]","Magnesium, Mg",304,mg,9
553,nectarines,0,09191,Minerals,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '37'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '34'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '37'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '41'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '36'}]","Phosphorus, P",305,mg,26
554,nectarines,0,09191,Minerals,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '287'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '259'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '285'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '314'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '281'}]","Potassium, K",306,mg,201
555,nectarines,0,09191,Minerals,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]","Sodium, Na",307,mg,0
556,nectarines,0,09191,Minerals,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.24'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.22'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.24'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.27'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.24'}]","Zinc, Zn",309,mg,0.17
557,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.7'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.0'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.7'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '8.4'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.6'}]","Vitamin C, total ascorbic acid",401,mg,5.4
558,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.049'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.044'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.048'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.053'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.048'}]",Thiamin,404,mg,0.034
559,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.039'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.035'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.038'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.042'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.038'}]",Riboflavin,405,mg,0.027
560,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.609'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.451'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.597'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.755'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.575'}]",Niacin,406,mg,1.125
561,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.036'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.032'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.036'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.039'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.035'}]",Vitamin B-6,415,mg,0.025
562,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '7'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '6'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '7'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '8'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '7'}]","Folate, DFE",435,µg,5
563,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
564,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '24'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '22'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '24'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '27'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '24'}]","Vitamin A, RAE",320,µg,17
565,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '475'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '428'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '471'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '518'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '465'}]","Vitamin A, IU",318,IU,332
566,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.10'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.99'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.09'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.20'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.08'}]",Vitamin E (alpha-tocopherol),323,mg,0.77
567,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}]",Vitamin D (D2 + D3),328,µg,0.0
568,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Vitamin D,324,IU,0
569,nectarines,0,09191,Vitamins,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.1'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.8'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.1'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.4'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.1'}]",Vitamin K (phylloquinone),430,µg,2.2
570,nectarines,0,09191,Lipids,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.036'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.032'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.036'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.039'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.035'}]","Fatty acids, total saturated",606,g,0.025
571,nectarines,0,09191,Lipids,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.126'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.114'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.125'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.137'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.123'}]","Fatty acids, total monounsaturated",645,g,0.088
572,nectarines,0,09191,Lipids,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.162'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.146'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.160'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.176'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.158'}]","Fatty acids, total polyunsaturated",646,g,0.113
573,nectarines,0,09191,Lipids,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}]","Fatty acids, total trans",605,g,0.000
574,nectarines,0,09191,Lipids,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Cholesterol,601,mg,0
575,nectarines,0,09191,Other,"[{'label': 'cup slices', 'eqv': 143.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'small (2-1/3"" dia)', 'eqv': 129.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'medium (2-1/2"" dia)', 'eqv': 142.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'large (2-3/4"" dia)', 'eqv': 156.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'NLEA serving', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Caffeine,262,mg,0
576,pears,0,09252,Proximates,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '117.54'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '135.18'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '124.26'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '149.45'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '193.11'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '139.37'}]",Water,255,g,83.96
577,pears,0,09252,Proximates,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '80'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '92'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '84'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '101'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '131'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '95'}]",Energy,208,kcal,57
578,pears,0,09252,Proximates,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.50'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.58'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.53'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.64'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.83'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.60'}]",Protein,203,g,0.36
579,pears,0,09252,Proximates,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.20'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.23'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.21'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.25'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.32'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.23'}]",Total lipid (fat),204,g,0.14
580,pears,0,09252,Proximates,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '21.32'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '24.52'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '22.54'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '27.11'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '35.03'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '25.28'}]","Carbohydrate, by difference",205,g,15.23
581,pears,0,09252,Proximates,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.3'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.0'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.6'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.5'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '7.1'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.1'}]","Fiber, total dietary",291,g,3.1
582,pears,0,09252,Proximates,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '13.65'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '15.70'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '14.43'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '17.36'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '22.43'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '16.18'}]","Sugars, total",269,g,9.75
583,pears,0,09252,Minerals,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '13'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '14'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '13'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '16'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '21'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '15'}]","Calcium, Ca",301,mg,9
584,pears,0,09252,Minerals,"[{'label': 'cup, slices', 'eqv': 140.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.25'}, {'label': 'cup, cubes', 'eqv': 161.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.29'}, {'label': 'small', 'eqv': 148.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.27'}, {'label': 'medium', 'eqv': 178.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.32'}, {'label': 'large', 'eqv': 230.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.41'}, {'label': 'NLEA serving', 'eqv': 166.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.30'}]","Iron, Fe",303,mg,0.18
